,oid,category
24538,739394931,motosport
24541,421605521,motosport
24542,336192226,autosport
24543,189715923,autosport
24544,346051213,volleyball
24546,770007815,football
24547,824729512,athletics
24548,963404719,autosport
24550,920077015,athletics
24553,733552400,winter_sport
24556,882959720,extreme
24557,461478321,motosport
24558,884416724,extreme
24561,488107817,winter_sport
24563,587551436,motosport
24564,152645515,boardgames
24565,924380421,volleyball
24566,408612401,basketball
24569,187412119,winter_sport
24570,152645515,boardgames
24571,772267924,extreme
24572,502274308,volleyball
24575,850982633,boardgames
24576,138687307,athletics
24577,369349736,esport
24578,960792022,martial_arts
24579,132467624,boardgames
24580,846438937,autosport
24581,610555901,athletics
24582,82359035,autosport
24583,250868121,basketball
24584,724575310,athletics
24585,555766013,hockey
24586,31847117,winter_sport
24587,74214811,athletics
24588,378940814,motosport
24589,256102315,tennis
24590,169728316,boardgames
24591,524977904,winter_sport
24592,127173608,esport
24594,850390414,tennis
24595,493329800,basketball
24596,597803422,hockey
24597,123871733,motosport
24598,586438336,volleyball
24599,209915730,esport
24600,227716111,basketball
24603,279774419,volleyball
24606,360837705,football
24607,972972609,volleyball
24608,54524524,athletics
24609,846289631,martial_arts
24611,139939618,martial_arts
24613,726740926,basketball
24614,46396337,boardgames
24615,420716606,volleyball
24616,329148234,martial_arts
24619,831253324,motosport
24621,992331419,autosport
24622,591630036,extreme
24623,653708801,martial_arts
24624,621089234,extreme
24625,604360123,athletics
24626,248992617,martial_arts
24629,749854625,esport
24631,934775902,boardgames
24632,150360914,athletics
24634,708450700,motosport
24635,949907629,boardgames
24636,703750536,autosport
24637,229230327,athletics
24638,821416534,hockey
24639,926666129,motosport
24641,341006523,tennis
24643,356043123,martial_arts
24646,637027007,winter_sport
24647,640825236,motosport
24649,927852529,basketball
24652,24123011,football
24653,191792014,hockey
24656,380447018,basketball
24657,853748924,winter_sport
24659,565820003,autosport
24660,708450700,motosport
24662,177956109,motosport
24665,571717109,basketball
24666,93297629,football
24667,415903907,esport
24669,888914411,boardgames
24670,554603131,football
24672,980421624,tennis
24673,667473433,boardgames
24674,573728221,volleyball
24675,506779112,football
24676,367146634,motosport
24678,76945400,hockey
24681,568541621,martial_arts
24685,634077333,football
24686,198566525,boardgames
24687,927852529,basketball
24690,249355536,martial_arts
24691,556662305,tennis
24692,435521510,martial_arts
24694,541034335,athletics
24695,468287808,boardgames
24697,632576821,motosport
24698,472368600,basketball
24699,479057125,basketball
24702,6841824,winter_sport
24704,64505925,hockey
24705,890975533,basketball
24706,327461413,hockey
24707,950046422,basketball
24710,634720110,winter_sport
24711,118342520,hockey
24713,334212131,tennis
24715,289454822,volleyball
24716,130535527,hockey
24717,379077831,boardgames
24719,968694134,esport
24721,699350627,boardgames
24722,159445938,football
24723,657046535,boardgames
24724,731046922,athletics
24725,11502711,volleyball
24729,346051213,volleyball
24730,770007815,football
24732,74514107,athletics
24733,606886336,motosport
24734,964573111,hockey
24735,523488132,tennis
24737,920626600,football
24738,289474002,football
24739,363048101,boardgames
24740,365401829,basketball
24741,975711134,esport
24742,314389434,boardgames
24743,563700604,martial_arts
24744,536631212,basketball
24746,707684228,basketball
24747,798486938,athletics
24748,36876635,winter_sport
24749,842306321,autosport
24751,461441908,boardgames
24752,63796435,hockey
24753,934770635,volleyball
24754,581191034,athletics
24757,494399433,motosport
24758,807286332,motosport
24759,154343628,hockey
24761,581191034,athletics
24762,827474411,boardgames
24763,892724112,motosport
24764,302086720,extreme
24765,459870226,extreme
24766,415497137,boardgames
24768,449803432,basketball
24769,792993723,autosport
24773,190676335,athletics
24775,666159635,motosport
24779,782971823,boardgames
24780,223858625,winter_sport
24781,271439505,tennis
24782,681992433,boardgames
24783,609423004,motosport
24784,180568436,basketball
24785,247313923,volleyball
24787,640825236,motosport
24788,310159821,winter_sport
24789,962409113,athletics
24793,696853732,volleyball
24794,964715800,martial_arts
24796,480246717,extreme
24798,867517906,winter_sport
24799,194359403,hockey
24800,23220639,tennis
24801,691699936,martial_arts
24803,769374336,basketball
24804,169233026,football
24805,940142725,athletics
24807,555032604,esport
24809,531845619,hockey
24810,95651911,autosport
24812,993849513,boardgames
24815,721591601,martial_arts
24816,343811314,martial_arts
24819,892724112,motosport
24820,750283334,volleyball
24821,801282329,volleyball
24823,982297104,autosport
24824,969573507,martial_arts
24828,21836419,motosport
24829,583812819,volleyball
24831,402635101,hockey
24832,300238132,volleyball
24833,988414209,motosport
24835,998565619,esport
24837,928004506,athletics
24840,607849319,extreme
24841,222647821,winter_sport
24842,931986732,volleyball
24844,921213411,volleyball
24846,424581231,martial_arts
24847,971344832,hockey
24848,879179136,hockey
24849,586514133,winter_sport
24851,947256910,extreme
24852,656656408,esport
24854,239044903,extreme
24857,186064128,winter_sport
24860,750529123,esport
24861,518460505,autosport
24862,258314123,football
24864,439607625,volleyball
24865,271336732,tennis
24866,203411104,winter_sport
24867,137699214,motosport
24868,359502010,tennis
24869,716233230,hockey
24870,191775103,basketball
24871,520171005,football
24872,735630433,extreme
24874,472102715,boardgames
24875,474341536,winter_sport
24876,961037402,extreme
24877,298821701,motosport
24878,565820003,motosport
24880,336192226,motosport
24881,71917426,tennis
24882,568346001,volleyball
24884,33521505,volleyball
24886,842094317,martial_arts
24888,786094333,football
24889,920712623,tennis
24890,61606616,volleyball
24891,661657826,autosport
24893,310100109,motosport
24895,797106735,esport
24896,879867032,martial_arts
24897,649353633,boardgames
24898,252958212,winter_sport
24899,159349224,hockey
24900,152217002,basketball
24902,83051405,winter_sport
24903,613261001,martial_arts
24904,111852809,athletics
24905,426978833,volleyball
24906,596237319,martial_arts
24907,449803432,basketball
24908,68737418,winter_sport
24909,903672538,tennis
24912,199165412,basketball
24913,497113516,martial_arts
24914,413319722,boardgames
24915,461441908,boardgames
24918,622543412,basketball
24919,390954924,athletics
24920,132467624,boardgames
24921,381517915,tennis
24924,927852529,basketball
24927,541034335,athletics
24929,131249529,martial_arts
24932,280458608,athletics
24933,982942625,athletics
24935,672291907,tennis
24936,271336732,tennis
24937,753777205,boardgames
24938,174540012,esport
24939,572692311,football
24942,452717234,hockey
24943,202488729,hockey
24944,921937508,basketball
24946,108860121,motosport
24947,666159635,motosport
24949,652028722,volleyball
24951,159445938,football
24952,946552139,motosport
24953,351815720,esport
24954,21376113,boardgames
24955,720423606,hockey
24956,160156804,basketball
24960,636783625,tennis
24961,245330532,basketball
24962,776359438,tennis
24963,693946932,volleyball
24965,87678917,volleyball
24966,973568134,football
24967,213444212,winter_sport
24968,173808905,basketball
24970,194289811,martial_arts
24972,802894535,tennis
24973,584124420,basketball
24974,582387318,volleyball
24978,945026513,football
24980,369774809,basketball
24982,77287639,hockey
24983,986936309,winter_sport
24984,732864905,esport
24986,562263821,martial_arts
24987,776475030,basketball
24989,229614602,motosport
24991,73854427,football
24992,559217017,motosport
24993,940100410,motosport
24994,329768819,motosport
24996,396395116,athletics
24998,132467624,boardgames
24999,377199730,motosport
25000,436075506,esport
25002,300680436,athletics
25003,147828122,winter_sport
25004,127173608,esport
25005,902195311,winter_sport
25006,845204133,tennis
25007,162356801,athletics
25009,663621910,esport
25010,768689220,athletics
25014,729232621,motosport
25015,307052612,motosport
25018,239044903,extreme
25019,582543434,autosport
25020,692638318,football
25021,916952214,football
25022,178373718,volleyball
25023,853317727,boardgames
25025,842350816,motosport
25026,80519630,volleyball
25027,612806513,athletics
25029,511045128,autosport
25031,254005736,martial_arts
25032,621582000,basketball
25033,188914633,hockey
25034,289285000,volleyball
25036,988414209,motosport
25037,397238625,extreme
25038,345928610,winter_sport
25041,758544537,motosport
25042,675267313,winter_sport
25043,300018033,boardgames
25044,606886336,motosport
25051,483598913,hockey
25052,875931726,autosport
25053,729244921,basketball
25054,918780108,martial_arts
25056,746421309,motosport
25058,295520434,martial_arts
25059,572303207,autosport
25060,454614417,esport
25061,841198827,basketball
25063,560109831,autosport
25065,322842224,athletics
25066,197131118,football
25067,137699214,motosport
25069,657828704,extreme
25071,898943337,boardgames
25072,293137810,volleyball
25077,120774419,basketball
25080,137678818,motosport
25081,699833027,motosport
25082,500649222,esport
25084,959923306,basketball
25085,8591509,basketball
25087,759095431,autosport
25088,121492010,hockey
25090,592013512,motosport
25091,700198717,esport
25092,411058433,hockey
25093,249455008,boardgames
25095,443233908,winter_sport
25096,523427029,motosport
25097,890219039,basketball
25098,735418021,tennis
25100,466189918,football
25101,572303207,autosport
25102,705736306,football
25103,10353705,extreme
25104,431515801,hockey
25105,988761300,autosport
25106,106783719,athletics
25107,146326824,athletics
25108,159445938,football
25109,958980903,athletics
25111,720955404,boardgames
25113,505512209,martial_arts
25114,309347409,tennis
25115,180568436,basketball
25116,484354931,volleyball
25117,76964307,winter_sport
25118,13562224,autosport
25119,912181332,volleyball
25120,993159701,hockey
25122,78410435,martial_arts
25123,58056119,motosport
25125,279774419,volleyball
25126,733034205,boardgames
25127,266731331,winter_sport
25129,78576008,hockey
25130,454614417,esport
25131,97557113,boardgames
25132,213444212,winter_sport
25134,244140619,autosport
25135,290484631,winter_sport
25139,656137117,martial_arts
25140,708450700,motosport
25142,304707108,athletics
25143,617827624,motosport
25144,524426623,tennis
25146,426714607,football
25147,119067016,football
25148,535711737,tennis
25151,4029918,volleyball
25152,773639931,football
25153,666159635,motosport
25154,331057512,martial_arts
25160,481366031,tennis
25162,214726412,athletics
25163,443233908,winter_sport
25166,569162732,esport
25167,413319722,boardgames
25168,556172732,winter_sport
25169,483581922,esport
25171,61811928,basketball
25172,424072328,volleyball
25173,24664535,esport
25174,708186121,football
25175,213444212,winter_sport
25176,46396337,boardgames
25177,388468131,boardgames
25178,324896016,winter_sport
25180,477438405,boardgames
25183,366534304,extreme
25184,829014332,extreme
25185,323542800,hockey
25188,343811314,martial_arts
25189,248182703,esport
25192,470430112,boardgames
25193,324255428,motosport
25194,333629639,martial_arts
25195,881271230,esport
25196,497868207,volleyball
25198,503256319,basketball
25200,825163019,athletics
25201,165303039,winter_sport
25202,151688620,winter_sport
25203,143397604,athletics
25205,461441908,boardgames
25206,441327302,motosport
25207,649867805,motosport
25211,776351709,volleyball
25212,808599916,hockey
25213,825619734,extreme
25216,296077903,extreme
25217,65274210,athletics
25218,320107038,hockey
25219,472265305,boardgames
25221,573230204,boardgames
25222,995614432,winter_sport
25224,881714831,boardgames
25226,114099424,esport
25228,607642001,winter_sport
25230,821416534,hockey
25233,982942625,athletics
25234,960406231,tennis
25235,723177305,volleyball
25236,413670930,extreme
25238,923126630,tennis
25239,15535117,tennis
25240,441983510,athletics
25241,58842105,motosport
25243,459870226,extreme
25244,779040219,winter_sport
25247,750123821,basketball
25250,518806805,tennis
25251,508170013,tennis
25252,571944417,boardgames
25253,369462436,winter_sport
25255,789704301,motosport
25256,637330135,esport
25258,307022516,boardgames
25260,901627909,volleyball
25262,502304733,martial_arts
25263,200682408,football
25264,77287639,hockey
25268,172533415,winter_sport
25270,662453213,esport
25271,629887000,autosport
25272,343811314,martial_arts
25273,989889703,martial_arts
25274,214726412,athletics
25275,71369105,boardgames
25278,33521505,volleyball
25280,193127539,martial_arts
25281,869290538,boardgames
25283,204512230,volleyball
25284,403183304,football
25285,75263528,volleyball
25286,77287639,hockey
25287,26690326,extreme
25288,733716720,martial_arts
25291,675028903,motosport
25292,446372811,motosport
25293,516878434,tennis
25295,720700227,volleyball
25296,183393929,hockey
25297,281906302,basketball
